GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,CREDITO_TEORICO,CREDITO_PRATICO,CREDITO_CAMPO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,SITUACAO
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,72.0,0.0,19,4.0,4,0,0,34.32,0.0,0.03,0.03,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,12.0,5.25,21,6.0,4,0,0,78.84,83.33,4.13,4.51,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,3.02,21,6.0,4,0,0,78.84,94.44,4.13,4.22,Reprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,4.0,21,6.0,4,0,0,78.84,91.67,4.13,5.23,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,5.35,23,10.0,4,0,0,92.86,91.67,4.44,5.06,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,4.2,18,6.0,4,0,0,71.9,91.67,2.42,3.89,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,1.25,18,6.0,4,0,0,71.9,91.67,2.42,1.63,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,6.28,19,6.0,4,0,0,88.89,91.67,5.92,6.77,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,5.0,20,8.0,4,0,0,99.13,94.44,7.1,7.1,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,8.0,18,6.0,4,0,0,87.5,91.67,4.88,5.13,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.15,19,6.0,4,0,0,92.46,94.44,5.71,4.66,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,4.78,19,6.0,4,0,0,92.46,97.22,5.71,6.21,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,50.0,0.0,26,5.0,4,0,0,76.54,30.56,3.2,1.26,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,8.0,19,6.0,4,0,0,97.74,91.67,8.09,8.09,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,26,5.0,4,0,0,76.54,100.0,3.2,0.34,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,3.25,26,5.0,4,0,0,76.54,97.22,3.2,5.12,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,5.2,17,10.0,4,0,0,95.96,94.44,6.5,6.28,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,2.28,23,10.0,4,0,0,97.22,94.44,4.58,4.42,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,5.12,23,10.0,4,0,0,97.22,91.67,4.58,3.99,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.65,18,5.0,4,0,0,72.12,94.44,3.65,6.26,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,72.0,0.0,19,6.0,4,0,0,65.42,0.0,1.19,2.54,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,2.22,19,6.0,4,0,0,65.42,94.44,1.19,0.37,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,8.25,19,8.0,4,0,0,98.61,97.22,7.84,7.84,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,5.52,22,8.0,4,0,0,97.57,91.67,6.8,6.8,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,18,6.0,4,0,0,76.03,100.0,1.34,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,34.0,1.92,30,4.0,4,0,0,70.83,52.78,3.59,4.49,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,19,4.0,4,0,0,33.14,100.0,0.04,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,72.0,0.0,19,4.0,4,0,0,33.14,0.0,0.04,0.03,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,8.0,3.08,18,6.0,4,0,0,76.03,88.89,1.34,3.5,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,18,6.0,4,0,0,76.03,100.0,1.34,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,0.7,18,6.0,4,0,0,76.03,94.44,1.34,0.55,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,9.0,18,4.0,4,0,0,99.31,94.44,7.34,7.34,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,8.65,28,2.0,4,0,0,97.25,91.67,7.72,7.72,Aprovado
M,Solteiro(a),Reopção de Curso,Matemática Discreta,60.0,72.0,0.0,26,0.0,4,0,0,48.68,0.0,1.47,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,55.0,0.0,20,6.0,4,0,0,79.41,23.61,3.37,4.48,Reprovado por Freqüência
M,Solteiro(a),Reopção de Curso,Matemática Discreta,60.0,18.0,0.0,26,0.0,4,0,0,48.68,75.0,1.47,0.0,Reprovado
M,Solteiro(a),Reopção de Curso,Matemática Discreta,60.0,2.0,1.88,26,0.0,4,0,0,48.68,97.22,1.47,3.5,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Matemática Discreta,60.0,0.0,0.0,23,3.0,4,0,0,32.99,100.0,0.0,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,4.25,20,6.0,4,0,0,79.41,94.44,3.37,5.12,Reprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,5.12,18,11.0,4,0,0,84.49,91.67,3.69,5.06,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,8.75,24,4.0,4,0,0,99.36,97.22,8.06,8.06,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,6.52,17,6.0,4,0,0,94.56,94.44,5.66,6.27,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,4.35,22,6.0,4,0,0,91.2,91.67,4.37,5.28,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.0,26,6.0,4,0,0,98.61,94.44,7.28,7.28,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,5.1,18,6.0,4,0,0,81.11,97.22,3.95,4.94,Aprovado
M,Casado(a),Vestibular,Matemática Discreta,60.0,2.0,8.65,18,8.0,4,0,0,76.57,97.22,5.42,5.47,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.75,17,5.0,4,0,0,98.96,94.44,8.5,8.5,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,5.52,27,10.0,4,0,0,96.67,97.22,6.12,6.25,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,7.3,20,5.0,4,0,0,97.4,94.44,7.91,7.86,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,22,4.0,4,0,0,63.97,100.0,1.37,0.0,Reprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,7.08,20,7.0,4,0,0,75.93,94.44,6.04,6.63,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.2,18,8.0,4,0,0,89.76,94.44,6.85,6.69,Aprovado
M,Solteiro(a),Mandado de Segurança,Matemática Discreta,60.0,6.0,8.25,19,9.0,4,0,0,96.53,91.67,7.2,7.2,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,5.22,22,6.0,4,0,0,91.2,94.44,4.37,5.22,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.75,18,5.0,4,0,0,87.25,94.44,4.53,5.71,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,5.9,18,9.0,4,0,0,70.04,91.67,4.83,6.0,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,6.32,21,5.0,4,0,0,84.49,97.22,4.6,5.42,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.0,17,5.0,4,0,0,95.83,94.44,7.76,7.69,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,6.2,17,8.0,4,0,0,97.02,91.67,7.59,7.59,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,6.08,19,9.0,4,0,0,88.19,94.44,4.84,5.16,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,72.0,0.0,24,5.0,4,0,0,25.7,0.0,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,5.2,19,5.0,4,0,0,94.29,100.0,6.38,5.91,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,5.88,18,5.0,4,0,0,85.69,94.44,5.72,6.59,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,72.0,0.0,20,1.0,4,0,0,21.11,0.0,0.15,0.15,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,5.32,19,9.0,4,0,0,72.97,94.44,3.72,3.46,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,22,5.0,4,0,0,64.24,100.0,1.22,0.0,Reprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,8.0,19,6.0,4,0,0,98.26,97.22,7.66,7.47,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,22,5.0,4,0,0,64.24,100.0,1.22,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,1.58,22,5.0,4,0,0,64.24,94.44,1.22,2.79,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.0,18,5.0,4,0,0,88.67,94.44,2.96,5.5,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,16.0,8.0,22,9.0,4,0,0,83.25,77.78,4.13,3.54,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,4.6,22,9.0,4,0,0,83.25,91.67,4.13,4.21,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,72.0,0.0,30,3.0,4,0,0,29.37,0.0,0.13,0.13,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,9.5,22,5.0,4,0,0,82.47,91.67,6.93,7.92,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,8.0,8.0,19,5.0,4,0,0,77.86,88.89,3.09,4.84,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,8.7,18,7.0,4,0,0,98.26,97.22,7.77,7.59,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,2.0,19,5.0,4,0,0,77.78,94.44,3.13,1.64,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,8.0,5.0,19,5.0,4,0,0,77.78,88.89,3.13,5.18,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,8.0,17,9.0,4,0,0,94.79,91.67,6.59,6.32,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,5.58,18,4.0,4,0,0,71.87,91.67,3.28,4.33,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.2,19,7.0,4,0,0,85.76,94.44,6.59,7.54,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,9.0,19,5.0,4,0,0,98.09,91.67,8.31,8.21,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,7.28,18,7.0,4,0,0,94.62,91.67,7.5,7.43,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,72.0,0.0,20,5.0,4,0,0,69.96,0.0,3.06,0.0,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,5.28,20,5.0,4,0,0,69.96,94.44,3.06,5.4,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,19,9.0,4,0,0,73.13,100.0,3.36,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,8.0,5.04,19,9.0,4,0,0,73.13,88.89,3.36,4.32,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,47.0,0.0,19,9.0,4,0,0,73.13,34.72,3.36,4.85,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,4.2,19,9.0,4,0,0,73.13,97.22,3.36,4.45,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,5.3,34,8.0,4,0,0,85.41,94.44,5.98,6.84,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,5.88,17,5.0,4,0,0,94.79,91.67,6.68,6.42,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,8.0,19,5.0,4,0,0,62.65,91.67,4.59,4.76,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,8.0,7.68,18,9.0,4,0,0,94.7,88.89,6.39,5.99,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,8.0,5.38,18,3.0,4,0,0,50.08,88.89,2.46,4.4,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,17,4.0,4,0,0,68.59,100.0,1.11,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,4.68,21,5.0,4,0,0,88.05,94.44,3.2,4.57,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,30.0,1.25,17,4.0,4,0,0,68.59,58.33,1.11,0.89,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,1.28,17,4.0,4,0,0,68.59,94.44,1.11,2.44,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,9.4,17,5.0,4,0,0,97.57,91.67,8.54,8.37,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Matemática Discreta,60.0,0.0,5.03,30,0.0,4,0,0,85.19,100.0,6.89,7.12,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.3,19,5.0,4,0,0,95.66,94.44,6.91,6.75,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,7.28,18,9.0,4,0,0,96.72,94.44,6.56,5.33,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,8.0,3.25,17,8.0,4,0,0,81.55,88.89,3.9,4.51,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,8.0,3.45,17,8.0,4,0,0,81.55,88.89,3.9,4.57,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,0.0,25,5.0,4,0,0,47.22,91.67,1.5,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.0,25,7.0,4,0,0,98.78,94.44,7.88,7.83,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Matemática Discreta,60.0,62.0,0.0,27,0.0,4,0,0,71.94,13.89,3.3,4.12,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Matemática Discreta,60.0,8.0,0.84,27,0.0,4,0,0,71.94,88.89,3.3,3.43,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,8.8,18,5.0,4,0,0,84.72,97.22,7.34,8.39,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,8.0,6.35,21,9.0,4,0,0,96.18,88.89,7.47,7.32,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,7.28,17,8.0,4,0,0,97.68,94.44,7.67,7.54,Aprovado
F,Casado(a),Vestibular,Matemática Discreta,60.0,6.0,6.25,18,7.0,4,0,0,80.56,91.67,4.95,5.8,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,8.0,17,6.0,4,0,0,87.65,97.22,7.73,7.67,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.65,17,7.0,4,0,0,99.13,94.44,8.54,8.48,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,8.5,18,4.0,4,0,0,87.96,91.67,7.01,6.76,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Matemática Discreta,60.0,0.0,3.08,23,2.0,4,0,0,56.6,100.0,0.39,0.39,Reprovado
M,Solteiro(a),Processo Seletivo - ENEM,Matemática Discreta,60.0,12.0,8.15,25,7.0,4,0,0,84.37,83.33,6.67,7.63,Aprovado
F,Casado(a),Mandado de Segurança,Matemática Discreta,60.0,2.0,8.3,26,5.0,4,0,0,82.64,97.22,4.61,4.61,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Matemática Discreta,60.0,4.0,8.0,20,6.0,4,0,0,61.17,94.44,1.91,4.03,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,17,8.0,4,0,0,81.55,100.0,3.9,2.34,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,7.0,18,9.0,4,0,0,81.83,91.67,5.67,6.07,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,8.6,34,7.0,4,0,0,86.42,97.22,7.88,7.74,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,8.0,8.0,18,8.0,4,0,0,95.58,88.89,6.61,6.91,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,6.02,18,7.0,4,0,0,97.05,91.67,7.48,7.27,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,26.0,1.5,20,4.0,4,0,0,60.8,63.89,2.23,2.51,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,22.0,1.65,19,2.0,4,0,0,71.06,69.44,1.1,1.66,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,8.5,17,6.0,4,0,0,98.96,91.67,8.76,8.72,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,19,2.0,4,0,0,71.06,100.0,1.1,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,8.0,4.5,19,4.0,4,0,0,45.83,88.89,1.04,1.19,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,6.85,18,4.0,4,0,0,87.19,94.44,6.55,6.37,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,7.18,19,8.0,4,0,0,96.3,94.44,6.43,6.98,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,5.6,18,8.0,4,0,0,95.37,97.22,6.57,6.73,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,12.0,5.38,23,8.0,4,0,0,93.81,83.33,6.33,6.39,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,28.0,1.0,18,4.0,4,0,0,74.54,61.11,2.14,3.22,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,14.0,4.25,23,8.0,4,0,0,93.81,80.56,6.33,5.68,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,18,4.0,4,0,0,74.54,100.0,2.14,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,26.0,0.5,20,4.0,4,0,0,53.47,63.89,0.28,0.28,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,20.0,0.5,21,4.0,4,0,0,70.37,72.22,2.68,3.02,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,8.75,19,8.0,4,0,0,98.76,97.22,7.7,7.28,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,20.0,1.95,18,4.0,4,0,0,72.32,72.22,1.77,3.1,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,10.0,2.85,18,3.0,4,0,0,63.8,86.11,2.12,5.43,Reprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,18.0,0.75,18,3.0,4,0,0,63.8,75.0,2.12,0.55,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,18,4.0,4,0,0,72.32,100.0,1.77,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,5.35,18,8.0,4,0,0,89.77,94.44,5.67,5.45,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,2.12,17,8.0,4,0,0,80.85,100.0,4.39,1.06,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,10.0,3.08,17,8.0,4,0,0,80.85,86.11,4.39,5.35,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,18,4.0,4,0,0,79.67,100.0,3.35,2.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,10.0,3.65,18,4.0,4,0,0,79.67,86.11,3.35,4.6,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,5.05,29,5.0,4,0,0,84.03,91.67,5.01,5.13,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,6.42,17,8.0,4,0,0,82.73,91.67,4.24,6.03,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,5.32,17,8.0,4,0,0,86.57,91.67,5.79,6.27,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,8.0,17,7.0,4,0,0,88.51,97.22,5.71,5.54,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,21,4.0,4,0,0,66.06,100.0,2.71,2.69,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,27.0,0.5,21,4.0,4,0,0,66.06,62.5,2.71,2.4,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,21,7.0,4,0,0,75.17,100.0,3.21,0.15,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,21,7.0,4,0,0,75.17,100.0,3.21,2.65,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,19,4.0,4,0,0,62.5,100.0,0.0,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,2.0,3.8,21,7.0,4,0,0,75.17,97.22,3.21,5.32,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,12.0,2.2,20,4.0,4,0,0,71.67,83.33,1.67,3.86,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,24.0,1.25,20,4.0,4,0,0,71.67,66.67,1.67,1.41,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.0,17,4.0,4,0,0,78.75,94.44,5.82,6.24,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,11.0,8.0,21,0.0,4,0,0,86.54,84.72,5.68,6.49,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,14.0,2.05,21,0.0,4,0,0,86.54,80.56,5.68,4.51,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,9.5,23,7.0,4,0,0,63.12,91.67,5.64,7.08,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,10.0,8.5,20,8.0,4,0,0,73.81,86.11,4.09,6.83,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,20,8.0,4,0,0,73.81,100.0,4.09,3.4,Reprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,20.0,2.25,19,4.0,4,0,0,76.39,72.22,4.13,4.13,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,10.0,2.25,20,8.0,4,0,0,73.81,86.11,4.09,3.7,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,26,4.0,4,0,0,63.54,100.0,0.0,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,5.0,17,6.0,4,0,0,71.46,94.44,4.47,5.14,Aprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,12.0,3.4,18,6.0,4,0,0,87.37,83.33,5.03,4.59,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,6.0,5.3,18,8.0,4,0,0,95.94,91.67,5.66,5.69,Aprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,20.0,1.5,20,7.0,4,0,0,64.0,72.22,0.99,1.75,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,10.0,1.45,18,8.0,4,0,0,95.94,86.11,5.66,4.46,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,20,7.0,4,0,0,64.0,100.0,0.99,0.16,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,56.0,0.0,20,7.0,4,0,0,64.0,22.22,0.99,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,20,7.0,4,0,0,64.0,100.0,0.99,1.8,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,5.95,20,4.0,4,0,0,98.78,94.44,7.63,7.54,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Matemática Discreta,60.0,8.0,5.45,24,5.0,4,0,0,92.36,88.89,7.71,7.49,Aprovado
M,Outros,Convênio,Matemática Discreta,60.0,8.0,8.25,17,6.0,4,0,0,97.92,88.89,9.27,9.5,Aprovado
M,Outros,Convênio,Matemática Discreta,60.0,8.0,8.0,18,8.0,4,0,0,84.17,88.89,6.57,8.69,Aprovado
F,Solteiro(a),Processo Seletivo - ENEM,Matemática Discreta,60.0,10.0,2.3,19,4.0,4,0,0,86.67,86.11,5.3,6.39,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,8.0,6.2,18,4.0,4,0,0,86.11,88.89,4.0,4.42,Aprovado
M,Casado(a),Vestibular,Matemática Discreta,60.0,56.0,0.0,22,4.0,4,0,0,54.77,22.22,0.0,0.0,Reprovado por Freqüência
M,Casado(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,22,4.0,4,0,0,54.77,100.0,0.0,0.0,Reprovado
F,Solteiro(a),Vestibular,Matemática Discreta,60.0,10.0,3.25,19,4.0,4,0,0,52.78,86.11,2.41,4.03,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,24.0,1.25,19,4.0,4,0,0,79.78,66.67,2.5,3.21,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,0.0,0.0,19,4.0,4,0,0,79.78,100.0,2.5,0.0,Reprovado
M,Solteiro(a),Vestibular,Matemática Discreta,60.0,4.0,8.0,24,4.0,4,0,0,85.96,94.44,6.84,6.7,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Matemática Discreta,60.0,8.0,8.0,18,8.0,4,0,0,82.36,88.89,6.41,6.64,Aprovado
