GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,CREDITO_TEORICO,CREDITO_PRATICO,CREDITO_CAMPO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,SITUACAO)
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,43.0,0.48,18,0.0,2,1,0,57.41,40.28,2.53,1.87,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,67.0,0.0,20,0.0,2,1,0,26.6,6.94,0.69,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,64.0,0.0,20,0.0,2,1,0,26.6,11.11,0.69,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,4.0,8.26,20,5.0,2,1,0,83.49,94.44,7.07,7.26,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,7.0,7.16,16,0.0,2,1,0,91.51,90.28,7.14,5.35,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,12.0,2.66,16,0.0,2,1,0,91.51,83.33,7.14,6.84,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,6.32,20,0.0,2,1,0,93.52,100.0,6.15,6.67,Aprovado
M,Casado(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,14.0,5.93,29,5.0,2,1,0,78.13,80.56,7.15,7.85,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,13.0,5.02,20,0.0,2,1,0,82.5,81.94,5.76,7.17,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,6.45,21,4.0,2,1,0,84.72,100.0,7.25,7.5,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,7.0,8.32,18,3.0,2,1,0,79.51,90.28,7.66,7.82,Aprovado
M,Casado(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,28.0,0.32,27,5.0,2,1,0,59.08,61.11,1.98,3.56,Reprovado por Freqüência
M,Casado(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,60.0,0.0,27,5.0,2,1,0,59.08,16.67,1.98,0.4,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,8.26,18,0.0,2,1,0,94.1,100.0,8.19,8.19,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,8.9,18,4.0,2,1,0,99.31,100.0,8.71,8.71,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,5.74,18,0.0,2,1,0,90.43,100.0,6.41,6.19,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,10.0,5.01,18,0.0,2,1,0,91.67,86.11,6.16,6.22,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,2.0,5.35,19,0.0,2,1,0,85.03,97.22,6.9,7.54,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,4.0,2.4,18,0.0,2,1,0,77.9,94.44,3.86,3.39,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,8.78,24,0.0,2,1,0,94.75,100.0,8.04,8.02,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,1.0,9.36,21,5.0,2,1,0,97.74,98.61,8.92,8.92,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,7.63,18,0.0,2,1,0,89.2,100.0,6.26,6.62,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,39.0,0.22,21,0.0,2,1,0,38.89,45.83,2.51,3.58,Reprovado por Freqüência
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,1.0,9.05,18,4.0,2,1,0,99.83,98.61,9.03,9.03,Aprovado
M,Solteiro(a),Reopção de Curso,Linguagem de Programação II,60.0,8.0,8.54,20,0.0,2,1,0,92.02,88.89,8.52,8.46,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,1.0,9.16,19,5.0,2,1,0,99.65,98.61,8.12,8.12,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,6.63,19,0.0,2,1,0,84.31,100.0,6.1,7.34,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,1.0,8.48,18,0.0,2,1,0,81.44,98.61,5.28,6.44,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,2.0,5.0,18,0.0,2,1,0,81.25,97.22,5.72,6.62,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,27.0,0.26,19,0.0,2,1,0,91.67,62.5,4.32,6.78,Reprovado por Freqüência
M,Solteiro(a),Transferência Externa,Linguagem de Programação II,60.0,2.0,8.02,20,0.0,2,1,0,81.77,97.22,6.82,7.79,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,9.36,18,4.0,2,1,0,98.61,100.0,8.34,8.34,Aprovado
M,Solteiro(a),Transferência Externa,Linguagem de Programação II,60.0,5.0,9.14,21,0.0,2,1,0,94.62,93.06,7.74,8.45,Aprovado
M,Solteiro(a),Mandado de Segurança,Linguagem de Programação II,60.0,2.0,8.0,18,0.0,2,1,0,83.46,97.22,5.46,3.91,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,11.0,5.06,19,0.0,2,1,0,62.29,84.72,2.59,2.28,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,2.0,8.07,17,4.0,2,1,0,90.97,97.22,8.01,8.01,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,5.02,18,0.0,2,1,0,96.53,100.0,7.14,7.14,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,7.8,19,0.0,2,1,0,95.48,100.0,8.27,6.91,Aprovado
M,Casado(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,5.07,18,0.0,2,1,0,95.99,100.0,5.83,5.84,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,6.0,8.1,18,0.0,2,1,0,84.72,91.67,5.38,5.26,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,6.0,8.0,17,0.0,2,1,0,83.95,91.67,3.17,4.15,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,2.0,3.42,17,0.0,2,1,0,83.95,97.22,3.17,2.19,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,1.0,9.18,20,0.0,2,1,0,95.04,98.61,8.68,8.61,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,3.0,5.85,17,0.0,2,1,0,92.26,95.83,6.93,6.59,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,45.0,0.19,16,0.0,2,1,0,55.75,37.5,3.74,3.41,Reprovado por Freqüência
F,Solteiro(a),Transferência Externa,Linguagem de Programação II,60.0,2.0,9.58,17,0.0,2,1,0,98.26,97.22,8.81,8.66,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,6.95,18,0.0,2,1,0,95.31,100.0,6.79,7.02,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,2.0,8.5,18,0.0,2,1,0,85.96,97.22,7.63,8.72,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,2.0,5.01,24,0.0,2,1,0,97.92,97.22,6.34,6.08,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,8.06,18,0.0,2,1,0,99.13,100.0,8.68,8.78,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,4.0,6.04,18,0.0,2,1,0,93.36,94.44,7.62,7.92,Aprovado
M,Não informado,Processo Seletivo - SiSU,Linguagem de Programação II,60.0,7.0,9.9,17,0.0,2,1,0,93.58,90.28,9.28,9.29,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,2.0,5.05,18,0.0,2,1,0,95.66,97.22,7.34,7.36,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,6.0,8.06,19,0.0,2,1,0,83.02,91.67,7.01,7.87,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,9.82,17,0.0,2,1,0,86.26,100.0,8.02,9.17,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,9.0,5.01,18,0.0,2,1,0,81.53,87.5,6.16,7.01,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,2.0,7.68,18,0.0,2,1,0,87.81,97.22,7.4,8.45,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,4.0,6.12,19,0.0,2,1,0,47.05,94.44,3.84,5.06,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,20.0,1.15,18,0.0,2,1,0,67.5,72.22,4.49,3.84,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,2.0,6.99,18,0.0,2,1,0,67.5,97.22,4.49,6.61,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,4.0,7.11,17,0.0,2,1,0,82.56,94.44,6.29,6.96,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,4.0,8.04,19,0.0,2,1,0,96.53,94.44,7.74,7.55,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,0.0,9.54,18,0.0,2,1,0,100.0,100.0,9.06,9.06,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,4.0,6.05,19,0.0,2,1,0,85.0,94.44,5.31,4.44,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,26.0,0.62,18,0.0,2,1,0,93.05,63.89,6.95,6.95,Reprovado por Freqüência
F,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,2.0,5.0,17,0.0,2,1,0,84.72,97.22,6.05,6.05,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,2.0,5.06,18,0.0,2,1,0,88.19,97.22,7.51,7.51,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,37.0,0.22,18,0.0,2,1,0,26.79,48.61,1.35,1.35,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,2.0,8.14,20,0.0,2,1,0,93.4,97.22,7.94,7.94,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,2.0,8.7,18,0.0,2,1,0,97.22,97.22,8.01,8.01,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,1.0,7.77,17,0.0,2,1,0,93.45,98.61,7.24,5.92,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Linguagem de Programação II,60.0,5.0,6.44,18,0.0,2,1,0,96.7,93.06,7.95,7.95,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Estrutura de Dados,60.0,10.0,6.82,19,0.0,2,1,0,85.0,86.11,5.31,4.44,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Estrutura de Dados,60.0,17.0,8.63,33,0.0,2,1,0,74.24,76.39,6.03,5.42,Aprovado
M,Casado(a),Processo Seletivo - ENEM,Estrutura de Dados,60.0,4.0,9.13,30,5.0,2,1,0,83.51,94.44,8.27,9.45,Aprovado
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,48.0,0.0,20,8.0,2,1,0,52.18,33.33,1.13,0.0,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,20,8.0,2,1,0,52.18,100.0,1.13,3.69,Reprovado
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,20,8.0,2,1,0,52.18,100.0,1.13,0.0,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,18,9.0,2,1,0,58.93,100.0,2.56,1.62,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,5.01,18,9.0,2,1,0,58.93,100.0,2.56,5.93,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,5.0,18,9.0,2,1,0,54.7,100.0,2.69,4.81,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,1.75,18,9.0,2,1,0,54.7,100.0,2.69,3.95,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,40.0,0.65,18,9.0,2,1,0,54.7,44.44,2.69,4.87,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,5.04,22,9.0,2,1,0,67.78,100.0,3.83,6.7,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,2.16,22,9.0,2,1,0,67.78,100.0,3.83,6.01,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,50.0,0.0,17,11.0,2,1,0,66.41,30.56,2.98,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,1.88,22,9.0,2,1,0,67.78,100.0,3.83,0.72,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,2.25,17,11.0,2,1,0,66.41,100.0,2.98,5.49,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,17,11.0,2,1,0,66.41,100.0,2.98,3.0,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,3.77,18,11.0,2,1,0,41.41,100.0,1.72,4.7,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,1.06,18,11.0,2,1,0,41.41,100.0,1.72,2.53,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,26.0,0.82,18,11.0,2,1,0,41.41,63.89,1.72,0.64,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,32.0,0.0,18,10.0,2,1,0,62.74,55.56,1.92,5.75,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,18,10.0,2,1,0,62.74,100.0,1.92,2.8,Reprovado
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,22.0,0.15,18,10.0,2,1,0,62.74,69.44,1.92,2.31,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,18,10.0,2,1,0,62.74,100.0,1.92,1.14,Reprovado
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,20,7.0,2,1,0,35.56,100.0,0.0,0.0,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,6.25,18,6.0,2,1,0,60.76,100.0,5.05,8.18,Aprovado
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,5.05,18,7.0,2,1,0,47.53,100.0,3.29,7.48,Aprovado
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,32.0,1.81,18,7.0,2,1,0,47.53,55.56,3.29,6.9,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,5.19,18,9.0,2,1,0,51.54,100.0,3.05,6.85,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,1.66,17,11.0,2,1,0,60.96,100.0,2.15,4.14,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,1.88,17,11.0,2,1,0,60.96,100.0,2.15,0.67,Reprovado
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.75,18,9.0,2,1,0,61.8,100.0,1.42,1.96,Reprovado
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,32.0,0.62,18,9.0,2,1,0,61.8,55.56,1.42,0.7,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - ENEM,Estrutura de Dados,60.0,6.0,5.83,24,6.0,2,1,0,92.53,91.67,7.41,7.16,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,72.0,0.0,19,9.0,2,1,0,67.13,0.0,2.3,5.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,1.5,19,9.0,2,1,0,67.13,100.0,2.3,4.3,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,19,9.0,2,1,0,67.13,100.0,2.3,4.6,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,19,9.0,2,1,0,67.13,100.0,2.3,3.76,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,18,9.0,2,1,0,42.68,100.0,1.67,2.05,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,1.42,18,9.0,2,1,0,42.68,100.0,1.67,3.65,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,18,9.0,2,1,0,47.78,100.0,0.4,0.0,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,26.0,0.45,18,9.0,2,1,0,47.78,63.89,0.4,0.09,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.25,18,9.0,2,1,0,44.05,100.0,0.2,0.04,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,18,9.0,2,1,0,44.05,100.0,0.2,0.0,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,72.0,0.0,18,9.0,2,1,0,44.05,0.0,0.2,0.42,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,18,9.0,2,1,0,44.05,100.0,0.2,0.0,Reprovado
M,Não informado,Vestibular,Estrutura de Dados,60.0,0.0,9.53,18,4.0,2,1,0,86.46,100.0,7.96,8.94,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,22.0,1.1,18,9.0,2,1,0,44.05,69.44,0.2,0.09,Reprovado por Freqüência
M,Não informado,Vestibular,Estrutura de Dados,60.0,0.0,0.0,18,6.0,2,1,0,75.0,100.0,0.0,0.0,Reprovado
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,72.0,0.0,18,6.0,2,1,0,26.39,0.0,0.0,0.0,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,18,6.0,2,1,0,26.39,100.0,0.0,0.0,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,9.08,18,8.0,2,1,0,64.17,100.0,3.68,1.8,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,50.0,0.0,18,10.0,2,1,0,60.97,30.56,1.88,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,18,10.0,2,1,0,60.97,100.0,1.88,0.0,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,72.0,0.0,18,10.0,2,1,0,60.97,0.0,1.88,0.92,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.62,18,10.0,2,1,0,60.97,100.0,1.88,2.1,Reprovado
M,Não informado,Vestibular,Estrutura de Dados,60.0,0.0,5.82,18,8.0,2,1,0,84.17,100.0,5.75,6.85,Aprovado
M,Não informado,Vestibular,Estrutura de Dados,60.0,0.0,2.68,18,8.0,2,1,0,84.17,100.0,5.75,6.54,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,1.75,18,11.0,2,1,0,74.69,100.0,4.37,4.35,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,14.0,5.83,18,11.0,2,1,0,74.69,80.56,4.37,7.17,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,3.16,18,11.0,2,1,0,74.69,100.0,4.37,6.38,Reprovado
M,Não informado,Vestibular,Estrutura de Dados,60.0,0.0,0.0,20,6.0,2,1,0,25.0,100.0,0.0,0.0,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,18,8.0,2,1,0,76.74,100.0,2.9,0.0,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,2.56,18,8.0,2,1,0,76.74,100.0,2.9,7.38,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,18,8.0,2,1,0,76.74,100.0,2.9,1.18,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,17,8.0,2,1,0,77.94,100.0,2.95,0.0,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,17,8.0,2,1,0,77.94,100.0,2.95,1.65,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,50.0,0.0,17,8.0,2,1,0,77.94,30.56,2.95,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,3.97,17,8.0,2,1,0,77.94,100.0,2.95,2.22,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,3.6,17,8.0,2,1,0,77.94,100.0,2.95,6.61,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,32.0,1.0,17,8.0,2,1,0,77.94,55.56,2.95,1.23,Reprovado por Freqüência
F,Não informado,Vestibular,Estrutura de Dados,60.0,0.0,3.05,26,7.0,2,1,0,85.83,100.0,5.77,6.34,Reprovado
F,Não informado,Vestibular,Estrutura de Dados,60.0,0.0,5.36,26,7.0,2,1,0,85.83,100.0,5.77,7.79,Aprovado
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,8.38,18,4.0,2,1,0,72.97,100.0,4.92,1.38,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,5.12,18,8.0,2,1,0,70.96,100.0,2.74,2.64,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,40.0,0.45,18,8.0,2,1,0,70.96,44.44,2.74,0.1,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,20,8.0,2,1,0,55.56,100.0,0.44,1.44,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,72.0,0.0,20,8.0,2,1,0,55.56,0.0,0.44,0.11,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,5.72,18,11.0,2,1,0,70.37,100.0,4.57,4.93,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,8.68,17,7.0,2,1,0,70.83,100.0,5.82,7.59,Aprovado
M,Não informado,Vestibular,Estrutura de Dados,60.0,72.0,0.0,18,8.0,2,1,0,36.11,0.0,0.42,0.42,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.25,20,8.0,2,1,0,74.21,100.0,3.59,2.92,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,8.0,18,5.0,2,1,0,97.92,100.0,8.35,8.35,Aprovado
F,Solteiro(a),Transferência Externa,Estrutura de Dados,60.0,72.0,0.0,20,10.0,2,1,0,50.79,0.0,1.51,0.0,Reprovado por Freqüência
F,Solteiro(a),Transferência Externa,Estrutura de Dados,60.0,0.0,0.0,20,10.0,2,1,0,50.79,100.0,1.51,0.0,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,8.59,23,5.0,2,1,0,93.4,100.0,8.41,8.41,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,6.75,19,6.0,2,1,0,70.28,100.0,4.73,5.76,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,20.0,2.0,19,6.0,2,1,0,70.28,72.22,4.73,6.21,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,9.22,20,4.0,2,1,0,94.79,100.0,8.83,8.67,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,2.0,5.0,20,11.0,2,1,0,52.58,97.22,1.79,6.13,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.79,20,11.0,2,1,0,52.58,100.0,1.79,0.32,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,72.0,0.0,20,11.0,2,1,0,52.58,0.0,1.79,0.4,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,5.5,19,8.0,2,1,0,65.03,100.0,3.51,4.1,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,20,11.0,2,1,0,52.58,100.0,1.79,2.88,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,3.38,19,8.0,2,1,0,65.03,100.0,3.51,1.13,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,9.19,17,5.0,2,1,0,80.38,100.0,7.08,8.23,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,24,6.0,2,1,0,75.93,100.0,1.87,0.0,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,24,6.0,2,1,0,75.93,100.0,1.87,3.16,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,6.69,18,5.0,2,1,0,96.88,100.0,8.18,8.18,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,20,7.0,2,1,0,67.9,100.0,1.89,3.57,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,20,7.0,2,1,0,67.9,100.0,1.89,0.0,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,24,5.0,2,1,0,97.92,100.0,5.66,5.77,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,24,5.0,2,1,0,97.92,100.0,5.66,4.5,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,72.0,0.0,25,7.0,2,1,0,21.11,0.0,0.0,0.36,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,5.0,18,11.0,2,1,0,97.22,100.0,7.39,7.39,Aprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,0.0,25,7.0,2,1,0,21.11,100.0,0.0,2.38,Reprovado
M,Solteiro(a),Vestibular,Estrutura de Dados,60.0,0.0,8.0,16,5.0,2,1,0,97.57,100.0,8.24,7.32,Aprovado
