GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,CREDITO_TEORICO,CREDITO_PRATICO,CREDITO_CAMPO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,SITUACAO)
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.0,18,4.0,0,1,0,82.99,100.0,7.07,7.38,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.0,17,5.0,0,1,0,98.26,100.0,9.08,9.06,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.0,18,6.0,0,1,0,94.44,100.0,8.07,7.85,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.0,18,7.0,0,1,0,90.59,100.0,7.06,8.24,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,2.0,8.0,17,7.0,0,1,0,89.41,94.44,7.39,7.39,Aprovado
M,Não informado,Vestibular,Planos de Negócios em Informática,30.0,6.0,8.0,18,4.0,0,1,0,93.75,83.33,8.57,8.57,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,5.05,20,7.0,0,1,0,41.66,83.33,2.52,2.74,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,20.0,1.77,18,8.0,0,1,0,77.08,44.44,3.98,4.49,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,6.85,18,8.0,0,1,0,77.08,88.89,3.98,5.54,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,4.17,18,10.0,0,1,0,79.76,88.89,3.37,5.84,Reprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.05,18,10.0,0,1,0,79.76,100.0,3.37,6.91,Aprovado
M,Não informado,Vestibular,Planos de Negócios em Informática,30.0,2.0,6.82,18,8.0,0,1,0,89.58,94.44,6.68,6.06,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,6.05,18,11.0,0,1,0,56.79,88.89,3.84,5.78,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,5.42,17,11.0,0,1,0,79.63,88.89,4.15,4.13,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,18,9.0,0,1,0,8.89,0.0,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - ENEM,Planos de Negócios em Informática,30.0,2.0,6.63,24,6.0,0,1,0,75.69,94.44,6.04,7.39,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,8.05,19,9.0,0,1,0,80.21,88.89,5.95,7.03,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,9.78,20,11.0,0,1,0,83.1,83.33,5.59,7.54,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,19,8.0,0,1,0,21.61,0.0,1.36,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,8.0,17,5.0,0,1,0,89.41,83.33,8.09,8.09,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,0.0,17,8.0,0,1,0,58.18,100.0,1.26,0.0,Reprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,6.35,17,8.0,0,1,0,58.18,88.89,1.26,3.78,Aprovado
F,Não informado,Vestibular,Planos de Negócios em Informática,30.0,0.0,8.1,26,7.0,0,1,0,89.35,100.0,6.06,6.87,Aprovado
F,Não informado,Vestibular,Planos de Negócios em Informática,30.0,0.0,0.0,26,7.0,0,1,0,89.35,100.0,6.06,4.65,Reprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,5.77,18,8.0,0,1,0,72.68,83.33,4.23,5.08,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,5.05,18,11.0,0,1,0,53.21,83.33,3.57,3.72,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,7.22,18,11.0,0,1,0,73.75,83.33,5.13,4.84,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,6.62,16,5.0,0,1,0,94.79,83.33,7.61,6.89,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,2.0,8.0,18,5.0,0,1,0,96.18,94.44,8.4,7.54,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.3,19,9.0,0,1,0,91.36,100.0,7.6,6.99,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,18,7.0,0,1,0,54.16,0.0,4.06,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,33,7.0,0,1,0,0.0,0.0,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,8.9,25,5.0,0,1,0,91.14,83.33,8.32,8.32,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.3,20,8.0,0,1,0,87.65,100.0,7.06,6.84,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,9.05,18,5.0,0,1,0,94.62,83.33,8.74,8.44,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,23,5.0,0,1,0,52.08,0.0,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,5.27,19,6.0,0,1,0,88.72,83.33,7.09,7.3,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.45,20,4.0,0,1,0,97.4,100.0,9.01,9.01,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,18,7.0,0,1,0,24.45,0.0,0.22,1.42,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,18,7.0,0,1,0,24.45,0.0,0.22,0.17,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,30.0,1.12,18,7.0,0,1,0,24.45,16.67,0.22,0.39,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.4,18,9.0,0,1,0,81.02,100.0,6.59,6.38,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.05,17,9.0,0,1,0,96.7,100.0,7.0,6.22,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,5.6,19,9.0,0,1,0,90.1,83.33,7.14,6.19,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,18,7.0,0,1,0,0.0,0.0,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,44,7.0,0,1,0,0.0,0.0,0.0,0.0,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,60.0,0.0,0.0,18,5.0,0,1,0,100.0,100.0,0.0,0.0,Reprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,2.0,9.2,17,5.0,0,1,0,97.91,94.44,8.48,8.31,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.3,19,7.0,0,1,0,60.53,100.0,4.97,5.49,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,24,6.0,0,1,0,5.56,0.0,0.0,0.21,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,8.2,18,5.0,0,1,0,93.92,83.33,8.95,8.4,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,24,5.0,0,1,0,8.34,0.0,0.0,0.0,Reprovado por Freqüência
M,Casado(a),Vestibular,Planos de Negócios em Informática,30.0,2.0,9.4,31,6.0,0,1,0,77.36,94.44,6.72,8.4,Aprovado
M,Casado(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,31,6.0,0,1,0,77.36,0.0,6.72,2.67,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,19,6.0,0,1,0,0.0,0.0,0.0,0.15,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.25,17,9.0,0,1,0,84.31,100.0,5.95,8.08,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.95,21,4.0,0,1,0,95.83,100.0,8.72,8.72,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.15,18,4.0,0,1,0,97.22,100.0,9.1,9.1,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.3,18,10.0,0,1,0,100.0,100.0,7.48,6.31,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.3,19,5.0,0,1,0,96.35,100.0,8.34,8.34,Aprovado
M,Solteiro(a),Transferência Externa,Planos de Negócios em Informática,30.0,34.0,0.0,25,7.0,0,1,0,5.56,5.56,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.5,20,5.0,0,1,0,98.26,100.0,8.49,8.49,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,5.82,18,9.0,0,1,0,72.22,83.33,3.76,3.63,Aprovado
M,Casado(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,8.4,23,5.0,0,1,0,94.44,88.89,8.32,7.84,Aprovado
M,Solteiro(a),Transferência Externa,Planos de Negócios em Informática,30.0,4.0,5.67,19,12.0,0,1,0,63.54,88.89,4.81,5.48,Aprovado
F,Solteiro(a),Transferência Externa,Planos de Negócios em Informática,30.0,6.0,8.0,19,5.0,0,1,0,92.19,83.33,7.84,6.97,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,7.25,20,7.0,0,1,0,84.58,83.33,6.22,6.02,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.4,19,6.0,0,1,0,96.45,100.0,7.14,5.52,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.95,20,8.0,0,1,0,68.43,100.0,5.99,5.55,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,8.0,19,6.0,0,1,0,78.7,88.89,4.09,5.81,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.35,19,6.0,0,1,0,90.1,100.0,7.7,7.7,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,17,10.0,0,1,0,56.33,0.0,3.02,0.47,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,15.0,2.07,26,5.0,0,1,0,77.78,58.33,0.69,0.34,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,17,10.0,0,1,0,56.33,0.0,3.02,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,22.0,0.94,17,10.0,0,1,0,56.33,38.89,3.02,0.68,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,3.72,17,10.0,0,1,0,56.33,88.89,3.02,5.55,Reprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,22.0,0.82,17,10.0,0,1,0,56.33,38.89,3.02,5.28,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.2,25,11.0,0,1,0,77.47,100.0,6.31,7.34,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.35,23,10.0,0,1,0,39.14,100.0,2.26,6.47,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,21,6.0,0,1,0,51.59,0.0,2.56,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,21,6.0,0,1,0,51.59,0.0,2.56,0.59,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.05,19,5.0,0,1,0,95.83,100.0,8.8,8.8,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.0,17,5.0,0,1,0,92.53,100.0,7.5,7.5,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,26,8.0,0,1,0,50.0,0.0,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.85,17,5.0,0,1,0,97.4,100.0,8.57,8.57,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.45,27,10.0,0,1,0,96.73,100.0,6.7,8.11,Aprovado
M,Solteiro(a),Transferência Externa,Planos de Negócios em Informática,30.0,0.0,8.25,22,6.0,0,1,0,95.83,100.0,6.59,3.8,Aprovado
M,Solteiro(a),Transferência Externa,Planos de Negócios em Informática,30.0,0.0,9.0,24,4.0,0,1,0,84.72,100.0,7.81,2.08,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,20,6.0,0,1,0,27.78,0.0,0.56,2.12,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,6.22,18,11.0,0,1,0,80.21,88.89,5.75,5.18,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.0,17,6.0,0,1,0,85.03,100.0,6.65,7.25,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,6.27,26,6.0,0,1,0,90.97,88.89,6.99,7.22,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,6.17,23,10.0,0,1,0,22.92,88.89,1.73,2.84,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,4.6,19,8.0,0,1,0,65.2,88.89,3.5,5.41,Reprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,8.0,8.73,19,8.0,0,1,0,65.2,77.78,3.5,5.52,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,19,8.0,0,1,0,65.2,0.0,3.5,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,22.0,0.82,19,8.0,0,1,0,65.2,38.89,3.5,0.9,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.0,22,8.0,0,1,0,90.1,100.0,7.47,7.92,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,34.0,0.0,18,5.0,0,1,0,55.48,5.56,2.59,1.48,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.0,18,9.0,0,1,0,63.66,100.0,4.81,6.1,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,12.0,1.32,21,5.0,0,1,0,83.34,66.67,4.66,3.28,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,8.65,17,5.0,0,1,0,95.49,88.89,8.52,8.55,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,17,8.0,0,1,0,29.17,0.0,0.0,0.5,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,17,8.0,0,1,0,29.17,0.0,0.0,1.88,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.0,20,5.0,0,1,0,97.22,100.0,8.04,8.04,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,6.1,19,9.0,0,1,0,61.76,88.89,4.88,6.89,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,6.02,20,7.0,0,1,0,85.06,88.89,6.76,6.2,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,8.0,6.7,18,8.0,0,1,0,72.22,77.78,5.56,5.89,Aprovado
M,Solteiro(a),Transferência Externa,Planos de Negócios em Informática,30.0,6.0,5.1,19,6.0,0,1,0,91.49,83.33,6.78,5.09,Aprovado
M,Solteiro(a),Transferência Externa,Planos de Negócios em Informática,30.0,4.0,5.57,21,9.0,0,1,0,85.0,88.89,4.24,5.15,Aprovado
M,Solteiro(a),Mandado de Segurança,Planos de Negócios em Informática,30.0,24.0,0.95,19,9.0,0,1,0,64.46,33.33,3.92,2.3,Reprovado por Freqüência
M,Solteiro(a),Mandado de Segurança,Planos de Negócios em Informática,30.0,8.0,8.15,19,9.0,0,1,0,64.46,77.78,3.92,8.18,Aprovado
M,Solteiro(a),Mandado de Segurança,Planos de Negócios em Informática,30.0,4.0,2.32,19,9.0,0,1,0,64.46,88.89,3.92,1.58,Reprovado
M,Casado(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,18,8.0,0,1,0,11.11,0.0,0.57,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,8.0,8.65,22,5.0,0,1,0,88.72,77.78,8.78,8.78,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,19,5.0,0,1,0,51.39,0.0,0.83,0.35,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,3.34,19,5.0,0,1,0,51.39,88.89,0.83,1.51,Reprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,10.0,18,7.0,0,1,0,40.7,100.0,4.09,6.51,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,6.57,17,9.0,0,1,0,61.46,88.89,3.8,4.89,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,8.4,19,7.0,0,1,0,94.13,83.33,7.66,7.52,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.4,19,5.0,0,1,0,98.96,100.0,8.85,8.85,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.65,18,5.0,0,1,0,100.0,100.0,8.32,7.37,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,10.0,19,9.0,0,1,0,80.97,100.0,6.3,6.22,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.0,19,6.0,0,1,0,97.22,100.0,8.32,8.05,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.0,22,9.0,0,1,0,49.65,100.0,3.83,3.75,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,8.0,1.88,22,9.0,0,1,0,49.65,77.78,3.83,3.54,Reprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,18,5.0,0,1,0,55.48,0.0,2.59,1.1,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,8.0,8.65,18,5.0,0,1,0,86.28,77.78,8.18,8.18,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,7.05,21,9.0,0,1,0,78.61,88.89,5.97,2.76,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,2.0,7.45,18,9.0,0,1,0,78.61,94.44,6.6,8.28,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.65,17,5.0,0,1,0,96.88,100.0,9.04,9.04,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,19,5.0,0,1,0,0.0,0.0,0.0,0.0,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.0,18,9.0,0,1,0,93.21,100.0,7.0,6.17,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.0,18,7.0,0,1,0,94.91,100.0,6.99,6.71,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Planos de Negócios em Informática,30.0,0.0,9.0,24,6.0,0,1,0,67.28,100.0,7.03,1.8,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,5.25,19,9.0,0,1,0,61.11,83.33,4.58,4.85,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,34,8.0,0,1,0,33.33,0.0,2.67,0.08,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.55,19,5.0,0,1,0,79.51,100.0,7.04,8.37,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,10.0,18,8.0,0,1,0,74.5,100.0,5.14,7.22,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,5.0,23,8.0,0,1,0,37.5,88.89,1.25,5.7,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,2.0,8.32,19,8.0,0,1,0,75.55,94.44,6.25,7.22,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,8.0,7.25,18,9.0,0,1,0,60.36,77.78,4.04,6.29,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.65,34,7.0,0,1,0,87.96,100.0,6.49,6.39,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,9.25,18,8.0,0,1,0,81.48,83.33,7.17,7.08,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,28.0,0.0,18,8.0,0,1,0,81.48,22.22,7.17,0.0,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,6.75,18,7.0,0,1,0,84.38,83.33,6.67,6.81,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,9.0,17,6.0,0,1,0,94.14,100.0,7.94,6.28,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Planos de Negócios em Informática,30.0,0.0,9.03,22,4.0,0,1,0,56.11,100.0,6.7,6.67,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.0,17,8.0,0,1,0,62.38,100.0,5.28,2.84,Aprovado
F,Casado(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,5.0,18,7.0,0,1,0,55.56,83.33,2.26,5.04,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,7.2,17,7.0,0,1,0,78.33,88.89,6.71,7.38,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Planos de Negócios em Informática,30.0,8.0,8.9,25,7.0,0,1,0,44.91,77.78,4.87,2.44,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.0,17,8.0,0,1,0,52.32,100.0,2.9,2.34,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,5.33,25,7.0,0,1,0,90.8,88.89,7.65,7.65,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Planos de Negócios em Informática,30.0,0.0,8.5,27,0.0,0,1,0,60.19,100.0,6.5,5.02,Aprovado
M,Outros,Convênio,Planos de Negócios em Informática,30.0,0.0,8.0,18,8.0,0,1,0,89.29,100.0,6.54,5.07,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,10.0,23,7.0,0,1,0,64.24,100.0,6.57,8.05,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,8.0,3.77,23,7.0,0,1,0,64.24,77.78,6.57,7.7,Reprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,7.95,20,8.0,0,1,0,44.45,83.33,3.98,6.83,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.0,18,8.0,0,1,0,54.13,100.0,4.74,5.0,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,10.0,20,4.0,0,1,0,87.15,100.0,8.58,8.78,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,21,7.0,0,1,0,0.0,0.0,0.0,0.15,Reprovado por Freqüência
F,Solteiro(a),Transferência Externa,Planos de Negócios em Informática,30.0,0.0,8.0,22,0.0,0,1,0,100.0,100.0,8.0,5.84,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,5.13,21,0.0,0,1,0,63.89,88.89,5.55,6.49,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,4.0,5.63,18,8.0,0,1,0,62.96,88.89,4.54,7.0,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,17,8.0,0,1,0,33.34,0.0,0.2,1.06,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,29,5.0,0,1,0,28.7,0.0,0.2,1.7,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,0.0,8.0,17,8.0,0,1,0,69.1,100.0,5.68,2.36,Aprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,12.0,1.32,17,8.0,0,1,0,69.1,66.67,5.68,4.04,Reprovado por Freqüência
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,9.0,1.88,17,8.0,0,1,0,58.33,75.0,3.29,4.37,Reprovado
M,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,36.0,0.0,17,8.0,0,1,0,58.33,0.0,3.29,0.0,Reprovado por Freqüência
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,6.0,5.65,17,7.0,0,1,0,43.61,83.33,3.18,6.63,Aprovado
F,Solteiro(a),Vestibular,Planos de Negócios em Informática,30.0,18.0,1.9,19,8.0,0,1,0,41.66,50.0,1.32,0.53,Reprovado por Freqüência
M,Casado(a),Processo Seletivo - ENEM,Planos de Negócios em Informática,30.0,5.0,8.3,43,7.0,0,1,0,69.6,86.11,5.95,7.6,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Planos de Negócios em Informática,30.0,0.0,10.0,18,0.0,0,1,0,70.71,100.0,5.91,7.06,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Planos de Negócios em Informática,30.0,0.0,9.0,18,4.0,0,1,0,90.28,100.0,8.82,4.25,Aprovado
F,Solteiro(a),Processo Seletivo - ENEM,Planos de Negócios em Informática,30.0,0.0,10.0,18,7.0,0,1,0,61.51,100.0,4.96,6.47,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Planos de Negócios em Informática,30.0,0.0,8.5,18,6.0,0,1,0,97.22,100.0,8.67,5.74,Aprovado
