PERIODO_IDEAL,GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,SITUACAO,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,FORMA_EVASAO
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,9.0,Aprovado,18,5.0,96.5,100.0,8.37,7.32,Formado
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,Aprovado,21,9.0,85.18,100.0,6.47,7.66,Formado
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,9.0,Aprovado,18,9.0,84.52,100.0,6.99,8.86,Formado
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,Aprovado,19,8.0,90.83,100.0,7.74,8.0,Jubilamento
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,Aprovado,18,9.0,60.49,100.0,4.64,4.36,Jubilamento
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,18.0,9.86,Aprovado,18,8.0,89.88,75.0,9.08,7.74,Formado
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.5,Aprovado,18,7.0,82.47,100.0,7.01,5.23,Formado
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,9.25,Aprovado,17,6.0,97.75,100.0,8.95,8.95,Formado
8,F,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,Aprovado,17,8.0,98.55,100.0,8.43,2.94,Formado
8,F,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.75,Aprovado,21,0.0,97.22,100.0,6.83,4.61,Sem Evasão
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,32.0,0.0,Reprovado por Freqüência,17,8.0,47.22,55.56,1.09,0.49,Jubilamento
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,70.0,0.0,Reprovado por Freqüência,18,8.0,57.1,2.78,4.21,0.79,Jubilamento
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,18.0,8.2,Aprovado,18,8.0,57.1,75.0,4.21,4.59,Jubilamento
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,68.0,0.0,Reprovado por Freqüência,18,8.0,57.1,5.56,4.21,0.21,Jubilamento
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,Aprovado,23,8.0,85.76,100.0,5.37,6.32,Jubilamento
8,M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,Aprovado,24,5.0,96.69,100.0,8.86,8.86,Formado
8,M,Outros,Convênio,Gestão da Informação,60.0,0.0,9.0,Aprovado,17,6.0,98.94,100.0,9.21,9.21,Formado
8,M,Outros,Convênio,Gestão da Informação,60.0,68.0,0.0,Reprovado por Freqüência,18,8.0,43.52,5.56,2.77,0.95,Jubilamento
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,Aprovado,23,7.0,63.1,100.0,2.49,3.16,Jubilamento
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,8.0,Aprovado,18,8.0,98.61,100.0,8.56,4.68,Jubilamento
8,M,Solteiro(a),Vestibular,Gestão da Informação,60.0,0.0,9.25,Aprovado,20,4.0,83.4,100.0,9.11,8.97,Formado
8,F,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,70.0,0.0,Reprovado por Freqüência,18,7.0,18.4,2.78,0.2,0.25,Jubilamento
8,F,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,57.0,0.0,Reprovado por Freqüência,18,7.0,53.12,20.83,4.06,0.0,Jubilamento
8,M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,8.5,Aprovado,18,8.0,76.23,100.0,5.28,7.5,Formado
8,M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,39.0,1.25,Reprovado por Freqüência,18,0.0,36.8,45.83,0.62,4.4,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,Aprovado,19,0.0,76.56,100.0,7.41,9.88,Sem Evasão
8,M,Casado(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,Aprovado,29,8.0,85.09,100.0,6.28,4.42,Formado
8,F,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,8.75,Aprovado,41,8.0,95.63,100.0,8.67,6.14,Formado
8,M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,Aprovado,19,5.0,96.69,100.0,8.79,7.69,Formado
8,M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,16.0,2.51,Reprovado,19,0.0,77.22,77.78,5.24,5.34,Sem Evasão
8,F,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,Aprovado,17,0.0,98.61,100.0,9.03,8.17,Sem Evasão
8,M,Casado(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,70.0,0.0,Reprovado por Freqüência,43,7.0,39.93,2.78,1.31,1.81,Jubilamento
8,M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,17.0,2.12,Reprovado,18,0.0,32.44,76.39,0.8,3.3,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,72.0,0.0,Reprovado por Freqüência,18,0.0,32.44,0.0,0.8,0.0,Sem Evasão
8,F,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,52.0,0.0,Reprovado por Freqüência,18,7.0,18.4,27.78,0.2,0.0,Jubilamento
8,M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,Aprovado,18,8.0,94.44,100.0,8.71,7.13,Formado
8,M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,Aprovado,17,5.0,99.47,100.0,9.21,9.21,Formado
8,M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,70.0,0.0,Reprovado por Freqüência,19,0.0,59.53,2.78,4.0,3.06,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,72.0,0.0,Reprovado por Freqüência,19,0.0,59.53,0.0,4.0,0.68,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,0.0,9.0,Aprovado,18,5.0,96.56,100.0,8.96,7.84,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,Aprovado,20,0.0,85.02,100.0,5.63,9.2,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,18.0,8.4,Aprovado,18,0.0,75.58,75.0,6.5,6.78,Sem Evasão
8,F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,Aprovado,17,4.0,100.0,100.0,9.46,9.46,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,Aprovado,21,5.0,98.81,100.0,9.12,9.12,Formado
8,F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,18.0,7.24,Aprovado,18,7.0,62.22,75.0,5.71,4.86,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,Aprovado,18,4.0,96.83,100.0,9.32,9.32,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,Aprovado,19,4.0,97.62,100.0,9.46,9.48,Formado
8,M,Solteiro(a),Processo Seletivo - ENEM,Gestão da Informação,60.0,18.0,1.69,Reprovado,19,9.0,43.65,75.0,2.37,1.91,Desistência
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,9.5,Aprovado,17,4.0,98.81,100.0,9.47,9.47,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,9.0,Aprovado,21,3.0,95.83,100.0,7.58,7.16,Desistência
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,11.0,6.02,Aprovado,18,7.0,82.05,84.72,6.89,8.39,Formado
8,F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,Aprovado,18,4.0,99.6,100.0,9.95,9.95,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,72.0,0.0,Reprovado por Freqüência,18,0.0,17.36,0.0,0.12,0.0,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,68.0,0.0,Reprovado por Freqüência,18,0.0,17.36,5.56,0.12,2.17,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,4.0,7.04,Aprovado,18,0.0,63.89,94.44,6.28,6.85,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,9.0,Aprovado,17,6.0,80.19,100.0,6.59,8.36,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,Aprovado,18,4.0,94.64,100.0,9.75,9.72,Formado
8,M,Outros,Processo Seletivo - SiSU,Gestão da Informação,60.0,13.0,9.05,Aprovado,17,5.0,86.4,81.94,7.88,7.76,Formado
8,F,Solteiro(a),Transferência Externa,Gestão da Informação,60.0,0.0,9.0,Aprovado,19,6.0,90.62,100.0,7.62,6.44,Jubilamento
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,10.0,Aprovado,19,6.0,89.81,100.0,7.69,8.2,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,54.0,1.69,Reprovado por Freqüência,18,0.0,49.3,25.0,3.81,1.44,Sem Evasão
8,F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,18.0,8.09,Aprovado,18,7.0,66.31,75.0,4.38,4.73,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,10.0,5.96,Aprovado,19,0.0,55.04,86.11,4.66,5.74,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,18.0,8.54,Aprovado,17,5.0,81.36,75.0,6.83,6.66,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,18.0,9.24,Aprovado,17,4.0,91.67,75.0,8.67,8.67,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,18.0,9.12,Aprovado,17,4.0,87.83,75.0,8.78,8.78,Formado
8,F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,60.0,0.0,Reprovado por Freqüência,17,5.0,23.34,16.67,0.0,0.0,Desistência
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,37.0,2.0,Reprovado por Freqüência,18,0.0,39.64,48.61,2.17,2.17,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,16.0,9.44,Aprovado,21,4.0,91.67,77.78,8.69,8.69,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,18.0,9.1,Aprovado,18,3.0,93.25,75.0,8.84,8.84,Formado
8,M,Solteiro(a),Transferência Externa,Gestão da Informação,60.0,17.0,3.94,Reprovado,19,0.0,66.32,76.39,5.36,2.98,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,10.0,9.02,Aprovado,17,0.0,82.64,86.11,6.75,6.7,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,37.0,1.31,Reprovado por Freqüência,17,0.0,82.64,48.61,6.75,3.36,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,14.0,6.98,Aprovado,20,5.0,67.7,80.56,4.95,6.9,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,17.0,4.66,Reprovado,20,5.0,67.7,76.39,4.95,5.08,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,17.0,8.0,Aprovado,16,0.0,66.26,76.39,6.26,7.32,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,8.0,8.4,Aprovado,20,0.0,91.67,88.89,8.81,7.09,Sem Evasão
8,M,Casado(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,17.0,8.0,Aprovado,29,5.0,57.23,76.39,5.59,5.97,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,68.0,0.0,Reprovado por Freqüência,18,5.0,38.2,5.56,0.66,0.88,Jubilamento
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,67.0,0.0,Reprovado por Freqüência,18,4.0,6.94,6.94,0.0,4.65,Jubilamento
8,F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,6.55,Aprovado,19,5.0,86.11,100.0,8.09,8.05,Formado
8,M,Solteiro(a),Reopção de Curso,Gestão da Informação,60.0,0.0,9.0,Aprovado,20,0.0,92.36,100.0,8.11,5.33,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,8.02,Aprovado,19,0.0,98.61,100.0,8.51,5.92,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,2.0,7.08,Aprovado,18,0.0,70.27,97.22,6.55,6.33,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,2.0,7.44,Aprovado,18,0.0,66.5,97.22,4.67,6.57,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,2.0,5.53,Aprovado,16,0.0,28.33,97.22,3.08,2.8,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,68.0,0.0,Reprovado por Freqüência,16,0.0,28.33,5.56,3.08,5.54,Sem Evasão
8,F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,2.0,9.05,Aprovado,18,4.0,98.81,97.22,9.14,9.14,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,2.0,8.0,Aprovado,24,0.0,66.48,97.22,4.54,6.71,Sem Evasão
8,F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,7.12,Aprovado,21,5.0,86.0,100.0,8.16,6.97,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,4.0,8.25,Aprovado,18,0.0,96.53,94.44,8.54,8.33,Sem Evasão
8,F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,0.0,9.2,Aprovado,18,4.0,84.92,100.0,9.58,9.58,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,14.0,8.28,Aprovado,17,4.0,89.29,80.56,8.8,8.8,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,7.0,8.15,Aprovado,18,0.0,94.64,90.28,7.35,7.35,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,10.0,8.32,Aprovado,18,0.0,95.24,86.11,9.08,9.08,Sem Evasão
8,F,Solteiro(a),Processo Seletivo - SiSU,Gestão da Informação,60.0,2.0,8.8,Aprovado,18,4.0,98.41,97.22,9.09,9.09,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,0.0,Reprovado,30,7.0,100.0,100.0,0.0,0.0,Jubilamento
8,M,Casado(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,30,5.0,96.43,100.0,9.31,9.31,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,33,0.0,70.41,100.0,4.21,5.76,Sem Evasão
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,0.0,Reprovado,20,8.0,37.22,100.0,1.81,3.02,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,2.0,8.6,Aprovado,18,4.0,96.23,97.22,8.32,8.34,Formado
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,9.5,Aprovado,18,5.0,99.65,100.0,7.95,7.95,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,6.0,6.15,Aprovado,19,4.0,93.06,91.67,8.07,8.19,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,26.0,1.35,Reprovado por Freqüência,18,9.0,75.0,63.89,2.52,1.62,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,6.0,5.45,Aprovado,18,9.0,79.72,91.67,5.17,3.79,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,6.0,5.05,Aprovado,22,9.0,63.89,91.67,4.85,6.01,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,10.0,6.08,Aprovado,18,4.0,66.47,86.11,5.45,1.77,Formado
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,4.0,9.65,Aprovado,17,5.0,82.81,94.44,6.86,8.05,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,2.0,8.7,Aprovado,18,6.0,97.02,97.22,8.56,8.98,Formado
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,10.0,8.02,Aprovado,18,7.0,87.7,86.11,8.31,7.32,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,15.0,8.57,Aprovado,18,9.0,84.55,79.17,6.91,7.96,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,5.0,5.03,Aprovado,18,9.0,84.13,93.06,4.73,5.01,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,15.0,7.67,Aprovado,18,9.0,75.97,79.17,4.89,5.24,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,14.0,7.61,Aprovado,18,11.0,43.98,80.56,2.03,4.57,Jubilamento
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,18,10.0,94.84,100.0,8.08,6.54,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,18,11.0,72.22,100.0,4.5,4.35,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,20.0,0.0,Reprovado por Freqüência,17,11.0,37.96,72.22,1.42,0.0,Jubilamento
8,M,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,0.0,5.48,Aprovado,24,6.0,85.94,100.0,6.87,6.08,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,19,9.0,88.23,100.0,7.64,4.3,Formado
8,M,Não informado,Vestibular,Segurança e Auditoria de Sistemas,60.0,2.0,8.53,Aprovado,18,4.0,99.21,97.22,9.07,9.07,Formado
8,M,Não informado,Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,18,8.0,81.64,100.0,6.21,8.12,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,18,11.0,62.35,100.0,4.4,4.0,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,14.0,6.52,Aprovado,17,7.0,76.3,80.56,5.27,6.24,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,2.0,8.12,Aprovado,20,11.0,86.92,97.22,7.05,7.43,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,36.0,0.0,Reprovado por Freqüência,19,8.0,50.0,50.0,2.0,1.0,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,4.0,8.52,Aprovado,17,5.0,96.53,94.44,7.55,7.35,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,25.0,0.55,Reprovado por Freqüência,18,8.0,44.17,65.28,0.11,0.09,Jubilamento
8,F,Não informado,Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,26,7.0,86.69,100.0,6.78,5.79,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,5.0,5.78,Aprovado,19,6.0,89.06,93.06,6.79,7.76,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,9.0,Aprovado,20,4.0,99.21,100.0,9.29,9.29,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,2.0,8.61,Aprovado,18,5.0,98.41,97.22,8.85,8.99,Formado
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,19,9.0,78.97,100.0,6.72,7.3,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,5.0,6.35,Aprovado,25,5.0,95.44,93.06,8.6,8.7,Formado
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,20,8.0,93.78,100.0,7.89,7.44,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,3.0,9.11,Aprovado,18,5.0,97.02,95.83,8.88,8.9,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,1.0,9.4,Aprovado,18,5.0,99.4,98.61,9.02,9.14,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,7.0,5.06,Aprovado,18,11.0,48.86,90.28,2.21,5.82,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,6.44,Aprovado,16,5.0,95.24,100.0,8.4,7.65,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,2.0,5.91,Aprovado,17,9.0,63.43,97.22,3.74,5.69,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,5.0,6.13,Aprovado,19,9.0,70.83,93.06,3.98,5.49,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,18,7.0,86.11,100.0,5.44,3.4,Jubilamento
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,17,5.0,98.81,100.0,8.74,8.78,Formado
8,F,Solteiro(a),Transferência Externa,Segurança e Auditoria de Sistemas,60.0,6.0,6.82,Aprovado,19,5.0,93.25,91.67,7.5,6.36,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,9.0,Aprovado,20,7.0,99.07,100.0,8.45,7.47,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,18,9.0,76.39,100.0,5.17,6.71,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,3.0,6.09,Aprovado,20,5.0,99.01,95.83,8.36,8.56,Formado
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,30.0,0.27,Reprovado por Freqüência,18,9.0,67.36,58.33,0.13,0.23,Desistência
8,M,Casado(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,3.0,8.07,Aprovado,23,5.0,97.02,95.83,8.62,7.54,Formado
8,M,Solteiro(a),Transferência Externa,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,19,12.0,88.48,100.0,6.55,6.19,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,9.0,Aprovado,21,4.0,98.41,100.0,9.19,9.19,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,9.0,Aprovado,18,4.0,97.62,100.0,9.04,9.04,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,5.09,Aprovado,18,10.0,67.06,100.0,4.73,6.55,Jubilamento
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,19,5.0,95.64,100.0,8.96,8.96,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,19,5.0,95.63,100.0,9.06,9.06,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,17,5.0,92.46,100.0,8.65,8.65,Formado
8,M,Casado(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,10.0,Aprovado,31,6.0,98.02,100.0,9.19,7.0,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,17,9.0,94.45,100.0,7.06,5.88,Formado
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,25,11.0,88.17,100.0,6.39,5.42,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,20.0,0.32,Reprovado por Freqüência,23,10.0,45.83,72.22,1.53,0.19,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,8.0,3.3,Reprovado,23,10.0,45.83,88.89,1.53,2.65,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,0.0,Reprovado,21,6.0,63.33,100.0,0.0,0.0,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,20,8.0,77.22,100.0,6.08,7.29,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,19,6.0,100.0,100.0,7.83,5.49,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,19,6.0,77.67,100.0,6.28,6.06,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,17,10.0,69.05,100.0,4.78,6.76,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,23,10.0,90.28,100.0,7.83,3.59,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,19,8.0,89.29,100.0,8.14,6.87,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,22,8.0,71.91,100.0,5.8,3.76,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,10.0,Aprovado,19,6.0,94.84,100.0,9.01,9.62,Formado
8,M,Casado(a),Transferência Externa,Segurança e Auditoria de Sistemas,60.0,50.0,0.25,Reprovado por Freqüência,21,6.0,30.56,30.56,0.25,0.04,Jubilamento
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,18,11.0,82.29,100.0,6.63,5.65,Jubilamento
